0.000 	1.000 	-2.010 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-0.200 	-3.510 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	-5.010 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-1.400 	-3.510 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	
0.119 	1.000 	-2.010 	0.000 	0.000 	-0.086 	-0.215 	-0.724 	-1.811 	-0.200 	-3.510 	0.000 	0.000 	-0.098 	0.348 	-0.823 	2.927 	1.000 	-5.010 	0.000 	0.000 	-0.333 	0.152 	-2.798 	1.277 	-1.400 	-3.510 	0.000 	0.000 	0.062 	0.154 	0.517 	1.299 	
0.238 	0.999 	-2.012 	-0.010 	-0.026 	-0.159 	-0.398 	-0.613 	-1.532 	-0.201 	-3.508 	-0.012 	0.041 	-0.150 	0.593 	-0.436 	2.060 	0.998 	-5.009 	-0.040 	0.018 	-0.588 	0.281 	-2.144 	1.084 	-1.400 	-3.509 	0.007 	0.018 	0.114 	0.285 	0.438 	1.099 	
0.357 	0.997 	-2.017 	-0.029 	-0.073 	-0.219 	-0.549 	-0.507 	-1.268 	-0.203 	-3.498 	-0.029 	0.112 	-0.162 	0.745 	-0.102 	1.278 	0.989 	-5.005 	-0.110 	0.051 	-0.771 	0.388 	-1.542 	0.901 	-1.398 	-3.505 	0.021 	0.052 	0.157 	0.393 	0.362 	0.910 	
0.476 	0.992 	-2.030 	-0.055 	-0.138 	-0.268 	-0.670 	-0.408 	-1.019 	-0.208 	-3.480 	-0.049 	0.201 	-0.140 	0.815 	0.179 	0.582 	0.970 	-4.996 	-0.201 	0.098 	-0.890 	0.474 	-0.994 	0.727 	-1.394 	-3.496 	0.039 	0.099 	0.191 	0.480 	0.291 	0.731 	
0.595 	0.984 	-2.051 	-0.087 	-0.218 	-0.305 	-0.763 	-0.314 	-0.784 	-0.215 	-3.450 	-0.065 	0.298 	-0.092 	0.811 	0.406 	-0.028 	0.940 	-4.981 	-0.307 	0.154 	-0.949 	0.542 	-0.499 	0.563 	-1.388 	-3.481 	0.062 	0.156 	0.218 	0.547 	0.224 	0.563 	
0.714 	0.971 	-2.082 	-0.123 	-0.309 	-0.332 	-0.830 	-0.226 	-0.565 	-0.223 	-3.409 	-0.076 	0.394 	-0.023 	0.746 	0.580 	-0.552 	0.897 	-4.959 	-0.420 	0.219 	-0.956 	0.590 	-0.057 	0.410 	-1.379 	-3.458 	0.088 	0.221 	0.237 	0.595 	0.161 	0.405 	
0.833 	0.954 	-2.125 	-0.163 	-0.407 	-0.349 	-0.873 	-0.144 	-0.359 	-0.232 	-3.357 	-0.079 	0.483 	0.060 	0.628 	0.701 	-0.990 	0.840 	-4.929 	-0.534 	0.289 	-0.916 	0.622 	0.332 	0.266 	-1.367 	-3.427 	0.116 	0.292 	0.249 	0.626 	0.103 	0.258 	
0.952 	0.932 	-2.180 	-0.205 	-0.511 	-0.357 	-0.893 	-0.067 	-0.169 	-0.241 	-3.295 	-0.072 	0.558 	0.152 	0.468 	0.769 	-1.343 	0.770 	-4.890 	-0.643 	0.363 	-0.837 	0.637 	0.668 	0.131 	-1.352 	-3.388 	0.146 	0.367 	0.255 	0.640 	0.048 	0.121 	
1.071 	0.905 	-2.247 	-0.247 	-0.618 	-0.357 	-0.892 	0.003 	0.007 	-0.249 	-3.225 	-0.054 	0.613 	0.245 	0.277 	0.783 	-1.610 	0.688 	-4.842 	-0.742 	0.439 	-0.724 	0.638 	0.950 	0.007 	-1.332 	-3.340 	0.176 	0.443 	0.255 	0.640 	-0.002 	-0.005 	
1.190 	0.873 	-2.327 	-0.289 	-0.724 	-0.349 	-0.872 	0.067 	0.169 	-0.253 	-3.150 	-0.025 	0.646 	0.334 	0.063 	0.745 	-1.791 	0.594 	-4.786 	-0.828 	0.514 	-0.584 	0.626 	1.180 	-0.107 	-1.310 	-3.283 	0.207 	0.519 	0.249 	0.625 	-0.048 	-0.121 	
1.309 	0.836 	-2.419 	-0.331 	-0.827 	-0.334 	-0.835 	0.126 	0.315 	-0.254 	-3.073 	0.015 	0.654 	0.411 	-0.161 	0.652 	-1.886 	0.492 	-4.720 	-0.898 	0.589 	-0.422 	0.600 	1.356 	-0.212 	-1.283 	-3.217 	0.236 	0.593 	0.238 	0.599 	-0.090 	-0.226 	
1.428 	0.795 	-2.523 	-0.371 	-0.927 	-0.313 	-0.781 	0.179 	0.447 	-0.249 	-2.997 	0.064 	0.634 	0.471 	-0.387 	0.507 	-1.896 	0.382 	-4.646 	-0.948 	0.660 	-0.246 	0.564 	1.480 	-0.307 	-1.253 	-3.142 	0.265 	0.665 	0.223 	0.560 	-0.128 	-0.321 	
1.547 	0.748 	-2.639 	-0.408 	-1.020 	-0.286 	-0.714 	0.226 	0.565 	-0.238 	-2.924 	0.120 	0.589 	0.508 	-0.603 	0.309 	-1.820 	0.267 	-4.563 	-0.977 	0.727 	-0.062 	0.517 	1.550 	-0.392 	-1.220 	-3.059 	0.291 	0.731 	0.204 	0.512 	-0.161 	-0.405 	
1.665 	0.698 	-2.765 	-0.442 	-1.105 	-0.254 	-0.635 	0.267 	0.667 	-0.221 	-2.858 	0.180 	0.517 	0.515 	-0.800 	0.057 	-1.658 	0.151 	-4.473 	-0.985 	0.789 	0.125 	0.462 	1.567 	-0.467 	-1.184 	-2.968 	0.316 	0.792 	0.181 	0.455 	-0.191 	-0.478 	
1.784 	0.643 	-2.901 	-0.472 	-1.180 	-0.218 	-0.545 	0.302 	0.755 	-0.195 	-2.802 	0.242 	0.422 	0.485 	-0.968 	-0.248 	-1.410 	0.034 	-4.376 	-0.970 	0.844 	0.307 	0.398 	1.531 	-0.532 	-1.145 	-2.871 	0.337 	0.846 	0.156 	0.391 	-0.216 	-0.542 	
1.903 	0.586 	-3.046 	-0.498 	-1.245 	-0.179 	-0.447 	0.331 	0.828 	-0.163 	-2.759 	0.299 	0.306 	0.413 	-1.096 	-0.606 	-1.076 	-0.079 	-4.273 	-0.933 	0.891 	0.478 	0.328 	1.442 	-0.588 	-1.104 	-2.767 	0.356 	0.893 	0.128 	0.320 	-0.237 	-0.594 	
2.022 	0.525 	-3.197 	-0.519 	-1.298 	-0.136 	-0.341 	0.355 	0.887 	-0.125 	-2.730 	0.349 	0.176 	0.292 	-1.174 	-1.018 	-0.657 	-0.187 	-4.164 	-0.876 	0.930 	0.633 	0.253 	1.300 	-0.634 	-1.061 	-2.659 	0.371 	0.931 	0.097 	0.245 	-0.253 	-0.636 	
2.141 	0.463 	-3.354 	-0.536 	-1.339 	-0.092 	-0.230 	0.372 	0.931 	-0.081 	-2.718 	0.383 	0.036 	0.127 	-1.200 	-1.392 	-0.218 	-0.286 	-4.052 	-0.801 	0.960 	0.764 	0.173 	1.104 	-0.670 	-1.016 	-2.546 	0.383 	0.960 	0.066 	0.165 	-0.266 	-0.668 	
2.260 	0.398 	-3.515 	-0.546 	-1.366 	-0.046 	-0.116 	0.384 	0.960 	-0.035 	-2.722 	0.398 	-0.106 	-0.068 	-1.180 	-1.639 	0.172 	-0.376 	-3.936 	-0.710 	0.981 	0.866 	0.091 	0.856 	-0.696 	-0.970 	-2.431 	0.390 	0.980 	0.033 	0.083 	-0.274 	-0.689 	
2.379 	0.333 	-3.678 	-0.552 	-1.380 	0.000 	-0.000 	0.390 	0.975 	0.012 	-2.743 	0.390 	-0.247 	-0.278 	-1.118 	-1.759 	0.514 	-0.455 	-3.819 	-0.607 	0.992 	0.932 	0.006 	0.554 	-0.712 	-0.923 	-2.314 	0.394 	0.990 	-0.000 	-0.000 	-0.279 	-0.699 	
2.498 	0.267 	-3.842 	-0.552 	-1.380 	0.046 	0.116 	0.390 	0.975 	0.057 	-2.780 	0.357 	-0.380 	-0.486 	-1.022 	-1.752 	0.809 	-0.520 	-3.701 	-0.496 	0.992 	0.959 	-0.079 	0.224 	-0.714 	-0.877 	-2.196 	0.394 	0.990 	-0.033 	-0.083 	-0.279 	-0.699 	
2.617 	0.202 	-4.005 	-0.546 	-1.366 	0.092 	0.230 	0.384 	0.960 	0.096 	-2.832 	0.299 	-0.501 	-0.679 	-0.897 	-1.617 	1.055 	-0.573 	-3.583 	-0.382 	0.983 	0.948 	-0.163 	-0.089 	-0.702 	-0.830 	-2.079 	0.390 	0.980 	-0.066 	-0.165 	-0.274 	-0.689 	
2.736 	0.137 	-4.166 	-0.536 	-1.339 	0.136 	0.341 	0.372 	0.931 	0.127 	-2.898 	0.219 	-0.608 	-0.840 	-0.747 	-1.356 	1.253 	-0.611 	-3.468 	-0.270 	0.964 	0.905 	-0.243 	-0.360 	-0.679 	-0.784 	-1.964 	0.383 	0.960 	-0.097 	-0.245 	-0.266 	-0.668 	
