0.000 	1.000 	-3.750 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	-1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-1.000 	-3.750 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-1.000 	-1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	
0.120 	1.000 	-3.750 	0.000 	0.000 	-0.000 	0.167 	-0.000 	1.397 	1.000 	-1.000 	0.000 	0.000 	-0.244 	-0.166 	-2.040 	-1.389 	-1.000 	-3.750 	0.000 	0.000 	-0.000 	0.167 	-0.000 	1.397 	-1.000 	-1.000 	0.000 	0.000 	0.218 	0.040 	1.821 	0.337 	
0.239 	1.000 	-3.749 	-0.000 	0.020 	-0.000 	0.309 	-0.000 	1.182 	0.998 	-1.001 	-0.029 	-0.020 	-0.424 	-0.307 	-1.506 	-1.177 	-1.000 	-3.749 	-0.000 	0.020 	-0.000 	0.309 	-0.000 	1.182 	-0.998 	-1.000 	0.026 	0.005 	0.382 	0.053 	1.374 	0.105 	
0.359 	1.000 	-3.744 	-0.000 	0.057 	-0.000 	0.426 	-0.000 	0.978 	0.992 	-1.006 	-0.080 	-0.057 	-0.546 	-0.424 	-1.018 	-0.976 	-1.000 	-3.744 	-0.000 	0.057 	-0.000 	0.426 	-0.000 	0.978 	-0.993 	-0.999 	0.072 	0.011 	0.498 	0.041 	0.962 	-0.100 	
0.479 	1.000 	-3.734 	-0.000 	0.108 	-0.000 	0.520 	-0.000 	0.786 	0.978 	-1.016 	-0.145 	-0.107 	-0.615 	-0.518 	-0.577 	-0.786 	-1.000 	-3.734 	-0.000 	0.108 	-0.000 	0.520 	-0.000 	0.786 	-0.980 	-0.997 	0.131 	0.016 	0.568 	0.008 	0.587 	-0.278 	
0.598 	1.000 	-3.718 	-0.000 	0.170 	-0.000 	0.592 	-0.000 	0.605 	0.956 	-1.032 	-0.219 	-0.169 	-0.637 	-0.591 	-0.183 	-0.607 	-1.000 	-3.718 	-0.000 	0.170 	-0.000 	0.592 	-0.000 	0.605 	-0.961 	-0.995 	0.199 	0.017 	0.597 	-0.044 	0.248 	-0.430 	
0.718 	1.000 	-3.693 	-0.000 	0.241 	-0.000 	0.644 	0.000 	0.436 	0.926 	-1.057 	-0.295 	-0.240 	-0.617 	-0.643 	0.165 	-0.439 	-1.000 	-3.693 	-0.000 	0.241 	-0.000 	0.644 	0.000 	0.436 	-0.932 	-0.993 	0.271 	0.012 	0.591 	-0.110 	-0.056 	-0.554 	
0.838 	1.000 	-3.660 	-0.000 	0.318 	-0.000 	0.678 	0.000 	0.277 	0.886 	-1.090 	-0.369 	-0.317 	-0.562 	-0.677 	0.467 	-0.282 	-1.000 	-3.660 	-0.000 	0.318 	-0.000 	0.678 	0.000 	0.277 	-0.896 	-0.993 	0.342 	-0.001 	0.552 	-0.188 	-0.324 	-0.652 	
0.958 	1.000 	-3.617 	-0.000 	0.399 	-0.000 	0.693 	0.000 	0.130 	0.838 	-1.133 	-0.436 	-0.398 	-0.475 	-0.693 	0.722 	-0.136 	-1.000 	-3.617 	-0.000 	0.399 	-0.000 	0.693 	0.000 	0.130 	-0.851 	-0.994 	0.408 	-0.024 	0.486 	-0.275 	-0.555 	-0.723 	
1.077 	1.000 	-3.564 	-0.000 	0.482 	-0.000 	0.693 	0.000 	-0.006 	0.782 	-1.185 	-0.493 	-0.481 	-0.364 	-0.693 	0.931 	-0.000 	-1.000 	-3.564 	-0.000 	0.482 	-0.000 	0.693 	0.000 	-0.006 	-0.799 	-0.999 	0.466 	-0.057 	0.396 	-0.367 	-0.751 	-0.767 	
