0.000 	1.000 	-3.520 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-0.400 	-2.020 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-0.400 	-5.030 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-1.900 	-3.540 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	
0.126 	1.000 	-3.520 	0.000 	0.000 	-0.296 	0.158 	-2.352 	1.250 	-0.400 	-2.020 	0.000 	0.000 	0.416 	-0.016 	3.303 	-0.124 	-0.400 	-5.030 	0.000 	0.000 	0.000 	0.166 	0.000 	1.315 	-1.900 	-3.540 	0.000 	0.000 	0.009 	-0.152 	0.068 	-1.204 	
0.252 	0.998 	-3.519 	-0.037 	0.020 	-0.533 	0.274 	-1.876 	0.921 	-0.397 	-2.020 	0.052 	-0.002 	0.713 	-0.066 	2.354 	-0.404 	-0.400 	-5.029 	0.000 	0.021 	0.000 	0.306 	0.000 	1.113 	-1.900 	-3.541 	0.001 	-0.019 	0.033 	-0.264 	0.190 	-0.889 	
0.378 	0.989 	-3.514 	-0.104 	0.054 	-0.713 	0.352 	-1.434 	0.620 	-0.384 	-2.021 	0.142 	-0.010 	0.902 	-0.146 	1.500 	-0.630 	-0.400 	-5.024 	0.000 	0.059 	0.000 	0.422 	0.000 	0.921 	-1.900 	-3.546 	0.005 	-0.052 	0.070 	-0.340 	0.295 	-0.602 	
0.504 	0.970 	-3.504 	-0.194 	0.099 	-0.843 	0.396 	-1.027 	0.349 	-0.359 	-2.023 	0.256 	-0.029 	0.995 	-0.247 	0.742 	-0.803 	-0.400 	-5.013 	0.000 	0.113 	0.000 	0.515 	0.000 	0.740 	-1.898 	-3.555 	0.014 	-0.095 	0.118 	-0.383 	0.382 	-0.341 	
0.630 	0.939 	-3.489 	-0.301 	0.149 	-0.925 	0.409 	-0.654 	0.106 	-0.319 	-2.029 	0.381 	-0.060 	1.006 	-0.363 	0.080 	-0.922 	-0.400 	-4.995 	0.000 	0.178 	0.000 	0.587 	0.000 	0.570 	-1.896 	-3.570 	0.029 	-0.143 	0.175 	-0.396 	0.452 	-0.108 	
0.756 	0.893 	-3.467 	-0.417 	0.200 	-0.965 	0.396 	-0.317 	-0.107 	-0.263 	-2.039 	0.508 	-0.106 	0.944 	-0.488 	-0.486 	-0.988 	-0.400 	-4.967 	0.000 	0.251 	0.000 	0.639 	0.000 	0.410 	-1.891 	-3.591 	0.051 	-0.193 	0.238 	-0.384 	0.505 	0.098 	
0.882 	0.833 	-3.439 	-0.539 	0.250 	-0.967 	0.359 	-0.014 	-0.292 	-0.192 	-2.057 	0.627 	-0.167 	0.824 	-0.614 	-0.957 	-1.000 	-0.400 	-4.931 	0.000 	0.332 	0.000 	0.671 	0.000 	0.261 	-1.882 	-3.619 	0.081 	-0.242 	0.306 	-0.349 	0.540 	0.276 	
1.008 	0.758 	-3.404 	-0.661 	0.295 	-0.935 	0.302 	0.254 	-0.448 	-0.106 	-2.082 	0.731 	-0.244 	0.656 	-0.734 	-1.331 	-0.959 	-0.400 	-4.884 	0.000 	0.417 	0.000 	0.687 	-0.000 	0.122 	-1.870 	-3.652 	0.119 	-0.286 	0.377 	-0.295 	0.557 	0.427 	
1.134 	0.667 	-3.365 	-0.778 	0.333 	-0.874 	0.230 	0.487 	-0.575 	-0.009 	-2.119 	0.814 	-0.337 	0.453 	-0.843 	-1.610 	-0.864 	-0.400 	-4.826 	0.000 	0.503 	0.000 	0.686 	-0.000 	-0.005 	-1.852 	-3.690 	0.167 	-0.323 	0.447 	-0.226 	0.558 	0.551 	
1.260 	0.562 	-3.321 	-0.888 	0.362 	-0.787 	0.145 	0.686 	-0.673 	0.097 	-2.168 	0.871 	-0.443 	0.227 	-0.933 	-1.793 	-0.715 	-0.400 	-4.757 	0.000 	0.590 	0.000 	0.671 	-0.000 	-0.122 	-1.827 	-3.733 	0.223 	-0.351 	0.515 	-0.144 	0.540 	0.648 	
1.386 	0.444 	-3.274 	-0.988 	0.380 	-0.680 	0.051 	0.850 	-0.743 	0.209 	-2.231 	0.899 	-0.561 	-0.010 	-0.998 	-1.880 	-0.513 	-0.400 	-4.677 	0.000 	0.674 	0.000 	0.642 	-0.000 	-0.229 	-1.795 	-3.778 	0.288 	-0.369 	0.579 	-0.054 	0.506 	0.718 	
1.512 	0.314 	-3.226 	-1.073 	0.387 	-0.557 	-0.047 	0.979 	-0.783 	0.322 	-2.310 	0.898 	-0.687 	-0.246 	-1.030 	-1.872 	-0.257 	-0.400 	-4.587 	0.000 	0.755 	0.000 	0.601 	-0.000 	-0.325 	-1.754 	-3.825 	0.361 	-0.376 	0.636 	0.042 	0.454 	0.760 	
1.638 	0.174 	-3.177 	-1.143 	0.381 	-0.421 	-0.147 	1.073 	-0.794 	0.433 	-2.405 	0.867 	-0.816 	-0.468 	-1.024 	-1.767 	0.052 	-0.400 	-4.487 	0.000 	0.831 	-0.000 	0.549 	-0.000 	-0.410 	-1.703 	-3.872 	0.441 	-0.371 	0.684 	0.140 	0.384 	0.775 	
1.764 	0.027 	-3.131 	-1.197 	0.362 	-0.279 	-0.245 	1.133 	-0.777 	0.539 	-2.516 	0.808 	-0.945 	-0.666 	-0.972 	-1.567 	0.414 	-0.400 	-4.378 	0.000 	0.900 	-0.000 	0.488 	-0.000 	-0.484 	-1.642 	-3.918 	0.527 	-0.353 	0.722 	0.236 	0.298 	0.762 	
1.890 	-0.126 	-3.087 	-1.232 	0.331 	-0.133 	-0.337 	1.158 	-0.731 	0.635 	-2.643 	0.724 	-1.068 	-0.832 	-0.874 	-1.319 	0.774 	-0.400 	-4.261 	0.000 	0.961 	-0.000 	0.419 	-0.000 	-0.548 	-1.570 	-3.960 	0.618 	-0.324 	0.746 	0.327 	0.193 	0.723 	
2.016 	-0.282 	-3.048 	-1.248 	0.289 	0.012 	-0.420 	1.148 	-0.655 	0.720 	-2.784 	0.619 	-1.178 	-0.967 	-0.739 	-1.073 	1.072 	-0.400 	-4.136 	0.000 	1.014 	-0.000 	0.343 	-0.000 	-0.602 	-1.486 	-3.999 	0.712 	-0.282 	0.755 	0.409 	0.072 	0.656 	
2.142 	-0.440 	-3.015 	-1.247 	0.236 	0.151 	-0.490 	1.104 	-0.551 	0.790 	-2.938 	0.498 	-1.271 	-1.071 	-0.574 	-0.827 	1.310 	-0.400 	-4.006 	0.000 	1.058 	-0.000 	0.262 	-0.000 	-0.644 	-1.391 	-4.031 	0.807 	-0.231 	0.747 	0.480 	-0.067 	0.562 	
2.268 	-0.596 	-2.989 	-1.228 	0.174 	0.280 	-0.542 	1.024 	-0.418 	0.845 	-3.103 	0.363 	-1.343 	-1.145 	-0.387 	-0.583 	1.487 	-0.400 	-3.871 	0.000 	1.091 	-0.000 	0.177 	-0.000 	-0.676 	-1.283 	-4.056 	0.902 	-0.170 	0.718 	0.536 	-0.224 	0.440 	
2.394 	-0.748 	-2.971 	-1.193 	0.106 	0.395 	-0.575 	0.910 	-0.256 	0.881 	-3.275 	0.218 	-1.392 	-1.188 	-0.185 	-0.340 	1.603 	-0.400 	-3.732 	0.000 	1.113 	-0.000 	0.089 	-0.000 	-0.697 	-1.164 	-4.073 	0.992 	-0.103 	0.668 	0.572 	-0.398 	0.291 	
2.520 	-0.895 	-2.962 	-1.143 	0.034 	0.491 	-0.583 	0.761 	-0.065 	0.899 	-3.452 	0.069 	-1.415 	-1.200 	0.024 	-0.098 	1.659 	-0.400 	-3.591 	0.000 	1.124 	-0.000 	-0.000 	-0.000 	-0.708 	-1.033 	-4.082 	1.076 	-0.031 	0.594 	0.587 	-0.589 	0.115 	
2.646 	-1.035 	-2.963 	-1.081 	-0.040 	0.566 	-0.566 	0.597 	0.130 	0.898 	-3.630 	-0.083 	-1.412 	-1.182 	0.233 	0.142 	1.654 	-0.400 	-3.449 	0.000 	1.124 	-0.000 	-0.089 	-0.000 	-0.708 	-0.893 	-4.081 	1.151 	0.043 	0.495 	0.577 	-0.788 	-0.081 	
2.772 	-1.167 	-2.972 	-1.010 	-0.111 	0.621 	-0.528 	0.440 	0.302 	0.879 	-3.807 	-0.231 	-1.383 	-1.134 	0.433 	0.382 	1.589 	-0.400 	-3.308 	-0.000 	1.113 	-0.000 	-0.177 	0.000 	-0.697 	-0.744 	-4.071 	1.214 	0.116 	0.373 	0.543 	-0.966 	-0.270 	
2.898 	-1.289 	-2.991 	-0.931 	-0.178 	0.659 	-0.472 	0.296 	0.446 	0.840 	-3.977 	-0.374 	-1.328 	-1.056 	0.617 	0.620 	1.463 	-0.400 	-3.169 	-0.000 	1.091 	-0.000 	-0.262 	0.000 	-0.676 	-0.588 	-4.052 	1.261 	0.184 	0.234 	0.488 	-1.105 	-0.431 	
3.024 	-1.401 	-3.017 	-0.848 	-0.237 	0.679 	-0.401 	0.164 	0.564 	0.785 	-4.140 	-0.507 	-1.251 	-0.948 	0.778 	0.858 	1.276 	-0.400 	-3.034 	-0.000 	1.058 	-0.000 	-0.343 	0.000 	-0.644 	-0.428 	-4.025 	1.290 	0.246 	0.082 	0.417 	-1.205 	-0.562 	
3.150 	-1.503 	-3.050 	-0.763 	-0.288 	0.685 	-0.318 	0.044 	0.656 	0.713 	-4.291 	-0.627 	-1.153 	-0.810 	0.908 	1.094 	1.028 	-0.400 	-2.904 	-0.000 	1.014 	-0.000 	-0.419 	0.000 	-0.602 	-0.264 	-3.991 	1.300 	0.298 	-0.077 	0.334 	-1.265 	-0.665 	
3.276 	-1.594 	-3.089 	-0.676 	-0.328 	0.677 	-0.228 	-0.064 	0.720 	0.628 	-4.429 	-0.729 	-1.038 	-0.643 	0.998 	1.329 	0.720 	-0.400 	-2.779 	-0.000 	0.961 	-0.000 	-0.488 	0.000 	-0.548 	-0.101 	-3.950 	1.291 	0.341 	-0.239 	0.241 	-1.286 	-0.738 	
