0.000 	-0.400 	-5.510 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-0.400 	-4.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-0.400 	-2.500 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-0.400 	-1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	
0.126 	-0.400 	-5.510 	0.000 	0.000 	-0.266 	0.175 	-2.110 	1.390 	-0.400 	-4.000 	0.000 	0.000 	-0.040 	0.019 	-0.320 	0.153 	-0.400 	-2.500 	0.000 	0.000 	-0.000 	0.082 	-0.000 	0.653 	-0.400 	-1.000 	0.000 	0.000 	0.335 	-0.122 	2.658 	-0.965 	
0.252 	-0.402 	-5.509 	-0.033 	0.022 	-0.463 	0.322 	-1.565 	1.168 	-0.400 	-4.000 	-0.005 	0.002 	-0.071 	0.034 	-0.245 	0.117 	-0.400 	-2.499 	-0.000 	0.010 	-0.000 	0.152 	-0.000 	0.553 	-0.397 	-1.001 	0.042 	-0.015 	0.569 	-0.243 	1.854 	-0.965 	
0.378 	-0.410 	-5.503 	-0.092 	0.063 	-0.597 	0.443 	-1.067 	0.959 	-0.402 	-3.999 	-0.014 	0.007 	-0.093 	0.045 	-0.175 	0.084 	-0.400 	-2.497 	-0.000 	0.030 	-0.000 	0.210 	-0.000 	0.458 	-0.388 	-1.005 	0.114 	-0.046 	0.711 	-0.363 	1.134 	-0.949 	
0.504 	-0.426 	-5.492 	-0.167 	0.119 	-0.675 	0.539 	-0.615 	0.761 	-0.404 	-3.998 	-0.026 	0.012 	-0.107 	0.051 	-0.111 	0.053 	-0.400 	-2.491 	-0.000 	0.056 	-0.000 	0.256 	-0.000 	0.368 	-0.368 	-1.013 	0.203 	-0.092 	0.774 	-0.478 	0.499 	-0.918 	
0.630 	-0.453 	-5.473 	-0.252 	0.186 	-0.701 	0.612 	-0.210 	0.576 	-0.408 	-3.996 	-0.039 	0.019 	-0.114 	0.054 	-0.052 	0.025 	-0.400 	-2.482 	-0.000 	0.088 	-0.000 	0.292 	-0.000 	0.283 	-0.336 	-1.029 	0.301 	-0.152 	0.768 	-0.588 	-0.052 	-0.870 	
0.756 	-0.490 	-5.444 	-0.341 	0.264 	-0.683 	0.663 	0.149 	0.404 	-0.414 	-3.993 	-0.054 	0.026 	-0.114 	0.054 	0.000 	0.000 	-0.400 	-2.469 	-0.000 	0.125 	-0.000 	0.317 	0.000 	0.204 	-0.292 	-1.053 	0.398 	-0.226 	0.702 	-0.690 	-0.519 	-0.807 	
0.882 	-0.538 	-5.406 	-0.427 	0.347 	-0.625 	0.693 	0.460 	0.243 	-0.422 	-3.990 	-0.068 	0.033 	-0.108 	0.052 	0.047 	-0.022 	-0.400 	-2.451 	-0.000 	0.165 	-0.000 	0.334 	0.000 	0.130 	-0.236 	-1.087 	0.486 	-0.313 	0.589 	-0.781 	-0.901 	-0.728 	
1.008 	-0.597 	-5.357 	-0.505 	0.434 	-0.533 	0.705 	0.726 	0.095 	-0.431 	-3.985 	-0.082 	0.039 	-0.097 	0.046 	0.087 	-0.042 	-0.400 	-2.427 	-0.000 	0.207 	-0.000 	0.341 	0.000 	0.061 	-0.170 	-1.132 	0.560 	-0.411 	0.438 	-0.861 	-1.199 	-0.634 	
1.134 	-0.665 	-5.296 	-0.572 	0.523 	-0.414 	0.700 	0.944 	-0.040 	-0.442 	-3.980 	-0.094 	0.045 	-0.081 	0.039 	0.122 	-0.058 	-0.400 	-2.398 	-0.000 	0.250 	-0.000 	0.341 	0.000 	-0.003 	-0.096 	-1.191 	0.616 	-0.520 	0.260 	-0.927 	-1.412 	-0.523 	
