0.000 	1.100 	-3.510 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-0.400 	-3.510 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-1.200 	-5.010 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	-1.200 	-2.010 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	
0.091 	1.100 	-3.510 	0.000 	0.000 	-0.240 	-0.156 	-2.620 	-1.709 	-0.400 	-3.510 	0.000 	0.000 	-0.000 	0.000 	-0.000 	0.000 	-1.200 	-5.010 	0.000 	0.000 	0.000 	0.313 	0.000 	3.417 	-1.200 	-2.010 	0.000 	0.000 	0.240 	-0.156 	2.620 	-1.709 	
0.183 	1.099 	-3.511 	-0.022 	-0.014 	-0.442 	-0.288 	-2.217 	-1.446 	-0.400 	-3.510 	-0.000 	0.000 	-0.000 	0.000 	-0.000 	0.000 	-1.200 	-5.009 	0.000 	0.029 	0.000 	0.577 	0.000 	2.892 	-1.199 	-2.011 	0.022 	-0.014 	0.442 	-0.288 	2.217 	-1.446 	
0.274 	1.095 	-3.513 	-0.062 	-0.041 	-0.610 	-0.398 	-1.835 	-1.197 	-0.400 	-3.510 	-0.000 	0.000 	-0.000 	0.000 	-0.000 	0.000 	-1.200 	-5.004 	0.000 	0.081 	0.000 	0.796 	0.000 	2.393 	-1.195 	-2.013 	0.062 	-0.041 	0.610 	-0.398 	1.835 	-1.197 	
0.366 	1.087 	-3.519 	-0.118 	-0.077 	-0.745 	-0.486 	-1.474 	-0.962 	-0.400 	-3.510 	-0.000 	0.000 	-0.000 	0.000 	-0.000 	0.000 	-1.200 	-4.993 	0.000 	0.154 	0.000 	0.972 	0.000 	1.923 	-1.187 	-2.019 	0.118 	-0.077 	0.745 	-0.486 	1.474 	-0.962 	
0.457 	1.073 	-3.528 	-0.186 	-0.121 	-0.849 	-0.554 	-1.135 	-0.740 	-0.400 	-3.510 	-0.000 	0.000 	-0.000 	0.000 	-0.000 	0.000 	-1.200 	-4.975 	0.000 	0.243 	0.000 	1.107 	0.000 	1.480 	-1.173 	-2.028 	0.186 	-0.121 	0.849 	-0.554 	1.135 	-0.740 	
0.549 	1.052 	-3.541 	-0.264 	-0.172 	-0.923 	-0.602 	-0.817 	-0.533 	-0.400 	-3.510 	-0.000 	0.000 	-0.000 	0.000 	0.000 	-0.000 	-1.200 	-4.948 	0.000 	0.344 	0.000 	1.204 	-0.000 	1.065 	-1.152 	-2.041 	0.264 	-0.172 	0.923 	-0.602 	0.817 	-0.533 	
0.640 	1.024 	-3.559 	-0.348 	-0.227 	-0.971 	-0.633 	-0.520 	-0.339 	-0.400 	-3.510 	-0.000 	0.000 	-0.000 	0.000 	0.000 	-0.000 	-1.200 	-4.911 	0.000 	0.454 	0.000 	1.266 	-0.000 	0.678 	-1.124 	-2.059 	0.348 	-0.227 	0.971 	-0.633 	0.520 	-0.339 	
0.732 	0.988 	-3.583 	-0.437 	-0.285 	-0.993 	-0.648 	-0.244 	-0.159 	-0.400 	-3.510 	-0.000 	0.000 	-0.000 	0.000 	0.000 	-0.000 	-1.200 	-4.865 	0.000 	0.570 	0.000 	1.296 	-0.000 	0.318 	-1.088 	-2.083 	0.437 	-0.285 	0.993 	-0.648 	0.244 	-0.159 	
0.823 	0.944 	-3.612 	-0.528 	-0.344 	-0.992 	-0.647 	0.011 	0.007 	-0.400 	-3.510 	-0.000 	0.000 	-0.000 	0.000 	0.000 	-0.000 	-1.200 	-4.807 	0.000 	0.689 	0.000 	1.294 	-0.000 	-0.014 	-1.044 	-2.112 	0.528 	-0.344 	0.992 	-0.647 	-0.011 	0.007 	
